"id","text","title"
"2845","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 5 innundation element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2849","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2853","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2857","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2861","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2865","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 5 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2869","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2873","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2877","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2881","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2885","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Southeast Atlantic coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 5 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic"
"2898","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Elevation of dune crest in meters NAVD88 element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2902","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Elevation of the dune toe in meters NAVD88 element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2906","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2910","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2914","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2918","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2922","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 5 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2926","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2930","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2934","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2938","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"2942","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 5 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"3115","The goal of this project is to provide a preliminary overview, at a National scale, the relative susceptibility of the Nation's coast to sea- level rise through the use of a coastal vulnerability index (CVI). This initial classification is based upon the variables geomorphology, regional coastal slope, tide range, wave height, relative sea-level rise and shoreline erosion and accretion rates. The combination of these variables and the association of these variables to each other furnish a broad overview of regions where physical changes are likely to occur due to sea-level rise.","Coastal vulnerability to tides for Atlantic Coast"
"3119","The goal of this project is to provide a preliminary overview, at a National scale, the relative susceptibility of the Nation's coast to sea- level rise through the use of a coastal vulnerability index (CVI). This initial classification is based upon the variables geomorphology, regional coastal slope, tide range, wave height, relative sea-level rise and shoreline erosion and accretion rates. The combination of these variables and the association of these variables to each other furnish a broad overview of regions where physical changes are likely to occur due to sea-level rise.","Coastal vulnerability from slope for Atlantic Coast"
"3204","The goal of this project is to provide a preliminary overview, at a National scale, the relative susceptibility of the Nation's coast to sea- level rise through the use of a coastal vulnerability index (CVI). This initial classification is based upon the variables geomorphology, regional coastal slope, tide range, wave height, relative sea-level rise and shoreline erosion and accretion rates. The combination of these variables and the association of these variables to each other furnish a broad overview of regions where physical changes are likely to occur due to sea-level rise.","Coastal vulnerability to sea level rise for Atlantic Coast"
"3208","The goal of this project is to provide a preliminary overview, at a National scale, the relative susceptibility of the Nation's coast to sea- level rise through the use of a coastal vulnerability index (CVI). This initial classification is based upon the variables geomorphology, regional coastal slope, tide range, wave height, relative sea-level rise and shoreline erosion and accretion rates. The combination of these variables and the association of these variables to each other furnish a broad overview of regions where physical changes are likely to occur due to sea-level rise.","Coastal vulnerability to waves for Atlantic Coast"
"3212","The goal of this project is to provide a preliminary overview, at a National scale, the relative susceptibility of the Nation's coast to sea- level rise through the use of a coastal vulnerability index (CVI). This initial classification is based upon the variables geomorphology, regional coastal slope, tide range, wave height, relative sea-level rise and shoreline erosion and accretion rates. The combination of these variables and the association of these variables to each other furnish a broad overview of regions where physical changes are likely to occur due to sea-level rise.","Coastal vulnerability index for Atlantic Coast"
"3248","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Gulf of Mexico coast for category 1-5 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-5 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 innundation element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico"
"3306","This dataset includes shorelines from 15 years ranging from 1848 to 2000 in the Cape Cod coastal region from Provincetown to the southern end of Monomoy Island, Massachusetts. Shorelines were compiled from T-sheets (National Oceanic and Atmospheric Administration), T-sheets and air photos (Massachusetts Coastal Zone Management, National Oceanic and Atmospheric Administration), and lidar (USGS). Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of CapeCod_shorelines.shp - Shorelines of the Cape Cod coastal region from Provincetown to the southern end of Monomoy Island, Massachusetts, used in shoreline change analysis"
"3340","This dataset includes shorelines from 35 years ranging from 1850 to 2000 in the New England North coastal region from Popham Beach, Maine to the northern side of Cape Ann, Massachusetts. Shorelines were compiled from T-sheets (National Oceanic and Atmospheric Administration), T-sheets and air photos (Massachusetts Coastal Zone Management, National Oceanic and Atmospheric Administration), and lidar (USGS).  Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of NewEnglandN_shorelines.shp - Shorelines of the New England North coastal region from Popham Beach, Maine to the northern side of Cape Ann, Massachusetts, used in shoreline change analysis"
"3346","This dataset includes shorelines from 29 years ranging from 1851 to 1997 in the Delmarva South and Southern Virginia coastal region from Wallops Island, Virginia to the Virginia/North Carolina border. Shorelines were compiled from maps (U.S. Army Corps of Engineers Coastal Engineering Research Center), T-sheets (National Oceanic and Atmospheric Administration), T-sheets and air photos (Virginia Coast Reserve Long-Term Ecological Research Project), and lidar (USGS). . . .  Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. . .  Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of DelmarvaS_SVA_shorelines.shp - Shorelines of the Delmarva South and Southern Virginia coastal region from Wallops Island, Virginia to the Virginia/North Carolina border, used in shoreline change analysis"
"3352","This dataset includes shorelines from 39 years ranging from 1830 to 2007 in the Long Island coastal region from Montauk Point to the entrance of Raritan Bay, New York. Shorelines were compiled from T-sheets (National Oceanic and Atmospheric Administration), T-sheets and air photos (New York Sea Grant, New York State Department of State), and lidar (USGS). . Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of LongIsland_shorelines.shp - Shorelines of the Long Island coastal region used in shoreline change analysis for the Long Island region from Montauk Point to the entrance of Raritan Bay, New York"
"3358","This dataset includes shorelines from 10 years ranging from 1845 to 2000 in the Massachusetts Islands coastal region including Martha's Vineyard and Nantucket. Shorelines were compiled from T-sheets and air photos (Massachusetts Coastal Zone Management, National Oceanic and Atmospheric Administration) and lidar (USGS).Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of MA_Islands_shorelines.shp - Shorelines of the Massachusetts Islands coastal region including Martha's Vineyard and Nantucket, used in shoreline change analysis"
"3363","This dataset includes shorelines from 27 years ranging from 1844 to 2006 in the New England South coastal region from Dartmouth, Massachusetts to Napatree Point, Rhode Island. Shorelines were compiled from T-sheets (National Oceanic and Atmospheric Administration), T-sheets and air photos (Massachusetts Coastal Zone Management, National Oceanic and Atmospheric Administration), air photos (Rhode Island Geological Survey, University of Rhode Island), and lidar (USGS). . Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of NewEnglandS_shorelines.shp - Shorelines of the New England South coastal region used in shoreline change analysis from Dartmouth, Massachusetts to Napatree Point, Rhode Island"
"3369","This dataset includes shorelines from 18 years ranging from 1841 to 2000 in the New Jersey South coastal region from Little Egg Inlet to Cape May, New Jersey. Shorelines were compiled from T-sheets (National Oceanic and Atmospheric Administration), T-sheets and air photos (New Jersey Department of Environmental Protection), and lidar (USGS). . Historical shoreline positions serve as easily understood features that can be used to describe the movement of beaches through time. These data are used to calculate rates of shoreline change for the U.S. Geological Survey's (USGS) National Assessment Project. Rates of long-term and short-term shoreline change were generated in a GIS using the Digital Shoreline Analysis System (DSAS) version 4.1. DSAS uses a measurement baseline method to calculate rate-of-change statistics. Transects are cast from the reference baseline to intersect each shoreline, establishing measurement points used to calculate shoreline change rates.","The Linear Regression Rate element of NewJerseyS_shorelines.shp - Shorelines of the New Jersey South coastal region used in shoreline change analysis from Little Egg Inlet to Cape May, New Jersey"
