"id","medium_text","medium_title","tiny_text","full_id","keywords"
"2804","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 1 storm in SE Atlantic Coast","Prob. of overwash CAT1 storm in SE Atl. Coast","2805","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2808","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 2 storm in SE Atlantic Coast","Prob. of overwash CAT2 storm in SE Atl. Coast","2809","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2812","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 3 storm in SE Atlantic Coast","Prob. of overwash CAT3 storm in SE Atl. Coast","2813","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2816","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 4 storm in SE Atlantic Coast","Prob. of overwash CAT4 storm in SE Atl. Coast","2817","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2820","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 1 storm in SE Atlantic Coast","Prob. of innundation CAT1 storm in SE Atl. Coast","2821","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2824","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 2 storm in SE Atlantic Coast","Prob. of innundation CAT2 storm in SE Atl. Coast","2825","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2828","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 3 storm in SE Atlantic Coast","Prob. of innundation CAT3 storm in SE Atl. Coast","2829","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2832","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 4 storm in SE Atlantic Coast","Prob. of innundation CAT4 storm in SE Atl. Coast","2833","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2836","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 5 storm in SE Atlantic Coast","Prob. of collision CAT5 storm in SE Atl. Coast","2837","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2840","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 5 storm in SE Atlantic Coast","Prob. of overwash CAT5 storm in SE Atl. Coast","2841","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2844","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 5 storm in SE Atlantic Coast","Prob. of innundation CAT5 storm in SE Atl. Coast","2845","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2848","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 1 storm in SE Atlantic Coast","Mean water level (Setup + Surge) CAT1 storm in SE Atl. Coast","2849","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2852","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 2 storm in SE Atlantic Coast","Mean water level (Setup + Surge) CAT2 storm in SE Atl. Coast","2853","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2856","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 3 storm in SE Atlantic Coast","Mean water level (Setup + Surge) CAT3 storm in SE Atl. Coast","2857","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2860","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 4 storm in SE Atlantic Coast","Mean water level (Setup + Surge) CAT4 storm in SE Atl. Coast","2861","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2864","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 5 storm in SE Atlantic Coast","Mean water level (Setup + Surge) CAT5 storm in SE Atl. Coast","2865","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2868","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 1 storm in SE Atlantic Coast","Extreme water level (Runup + Surge) CAT1 storm in SE Atl. Coast","2869","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2872","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 2 storm in SE Atlantic Coast","Extreme water level (Runup + Surge) CAT2 storm in SE Atl. Coast","2873","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2876","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 3 storm in SE Atlantic Coast","Extreme water level (Runup + Surge) CAT3 storm in SE Atl. Coast","2877","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2880","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 4 storm in SE Atlantic Coast","Extreme water level (Runup + Surge) CAT4 storm in SE Atl. Coast","2881","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2884","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Southeast Atlantic. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 5 storm in SE Atlantic Coast","Extreme water level (Runup + Surge) CAT5 storm in SE Atl. Coast","2885","Southeast|Florida|Georgia|South Carolina|North Carolina|Atlantic Ocean|United States|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1130|OFR 2013-1130|coastal|elevation|environment"
"2897","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Data sources: lidar, NOAA SLOSH model, SWAN model","Elevation of dune crest in meters NAVD88 during National Assessment in Atlantic Coast","Elev. of dune crest (m), National Assessment in Atl. Coast","2898","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|dune crest|crest|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2901","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Data sources: lidar, NOAA SLOSH model, SWAN model","Elevation of the dune toe in meters NAVD88 during National Assessment in Atlantic Coast","Elev. of the dune toe (m), National Assessment in Atl. Coast","2902","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|dune toe|toe|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2905","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 1 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT1 storm in Atl. Coast","2906","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2909","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 2 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT2 storm in Atl. Coast","2910","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2913","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 3 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT3 storm in Atl. Coast","2914","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2917","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 4 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT4 storm in Atl. Coast","2918","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2921","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 5 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT5 storm in Atl. Coast","2922","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2925","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 1 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT1 storm in Atl. Coast","2926","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2929","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 2 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT2 storm in Atl. Coast","2930","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2933","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 3 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT3 storm in Atl. Coast","2934","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2937","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 4 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT4 storm in Atl. Coast","2938","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"2941","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 5 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 5 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT5 storm in Atl. Coast","2942","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"3114","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to tides for Atlantic Coast","Coastal vulnerability to tides, Atl. Coast","3115","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3118","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability from slope for Atlantic Coast","Coastal vulnerability from slope, Atl. Coast","3119","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3122","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to erosion for Atlantic Coast","Coastal vulnerability to erosion, Atl. Coast","3123","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3126","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to sea level rise for Atlantic Coast","Coastal vulnerability to sea level rise, Atl. Coast","3127","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3130","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to waves for Atlantic Coast","Coastal vulnerability to waves, Atl. Coast","3131","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3134","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability index for Atlantic Coast","Coastal vulnerability index, Atl. Coast","3135","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|vulnerabily|sea level rise||Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3141","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Gulf Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to tides for Gulf of Mexico U.S.","Coastal vulnerability to tides, Gulf of Mex.","3142","Gulf of Mexico|Gulf Coast|Florida|Misissippi|Alabama|Louisiana|Texas|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3145","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Gulf Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability from slope for Gulf of Mexico U.S.","Coastal vulnerability from slope, Gulf of Mex.","3146","Gulf of Mexico|Gulf Coast|Florida|Misissippi|Alabama|Louisiana|Texas|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
